rank,number_of_citations,article_number,volume,year,doi_link
5276,29,256,16,2016,https://doi.org/10.1186/s12889-016-2927-y
5277,29,229,16,2016,https://doi.org/10.1186/s12889-016-2895-2
5278,29,176,16,2016,https://doi.org/10.1186/s12889-016-2857-8
5279,29,171,16,2016,https://doi.org/10.1186/s12889-016-2828-0
5280,29,155,16,2016,https://doi.org/10.1186/s12889-016-2830-6
5281,29,107,16,2015,https://doi.org/10.1186/s12889-016-2723-8
5282,29,88,16,2015,https://doi.org/10.1186/s12889-016-2776-8
5283,29,13,16,2015,https://doi.org/10.1186/s12889-015-2647-8
5284,29,4,16,2015,https://doi.org/10.1186/s12889-015-2627-z
5285,29,1194,15,2015,https://doi.org/10.1186/s12889-015-2509-4
5286,29,1159,15,2015,https://doi.org/10.1186/s12889-015-2517-4
5287,29,1103,15,2015,https://doi.org/10.1186/s12889-015-2465-z
5288,29,1067,15,2015,https://doi.org/10.1186/s12889-015-2385-y
5289,29,980,15,2015,https://doi.org/10.1186/s12889-015-2338-5
5290,29,970,15,2015,https://doi.org/10.1186/s12889-015-2304-2
5291,29,835,15,2015,https://doi.org/10.1186/s12889-015-2187-2
5292,29,782,15,2015,https://doi.org/10.1186/s12889-015-1997-6
5293,29,720,15,2015,https://doi.org/10.1186/s12889-015-2062-1
5294,29,599,15,2015,https://doi.org/10.1186/s12889-015-1955-3
5295,29,542,15,2015,https://doi.org/10.1186/s12889-015-1837-8
5296,29,498,15,2015,https://doi.org/10.1186/s12889-015-1830-2
5297,29,488,15,2015,https://doi.org/10.1186/s12889-015-1800-8
5298,29,341,15,2015,https://doi.org/10.1186/s12889-015-1582-z
5299,29,92,15,2015,https://doi.org/10.1186/s12889-015-1438-6
5300,29,67,15,2015,https://doi.org/10.1186/s12889-015-1430-1
5301,29,1318,14,2014,https://doi.org/10.1186/1471-2458-14-1318
5302,29,1298,14,2014,https://doi.org/10.1186/1471-2458-14-1298
5303,29,1279,14,2014,https://doi.org/10.1186/1471-2458-14-1279
5304,29,1192,14,2014,https://doi.org/10.1186/1471-2458-14-1192
5305,29,1117,14,2014,https://doi.org/10.1186/1471-2458-14-1117
5306,29,1071,14,2014,https://doi.org/10.1186/1471-2458-14-1071
5307,29,1058,14,2014,https://doi.org/10.1186/1471-2458-14-1058
5308,29,931,14,2014,https://doi.org/10.1186/1471-2458-14-931
5309,29,882,14,2014,https://doi.org/10.1186/1471-2458-14-882
5310,29,832,14,2014,https://doi.org/10.1186/1471-2458-14-832
5311,29,676,14,2014,https://doi.org/10.1186/1471-2458-14-676
5312,29,341,14,2014,https://doi.org/10.1186/1471-2458-14-341
5313,29,256,14,2014,https://doi.org/10.1186/1471-2458-14-256
5314,29,153,14,2014,https://doi.org/10.1186/1471-2458-14-153
5315,29,141,14,2014,https://doi.org/10.1186/1471-2458-14-141
5316,29,84,14,2014,https://doi.org/10.1186/1471-2458-14-84
5317,29,9,14,2014,https://doi.org/10.1186/1471-2458-14-9
5318,29,1167,13,2013,https://doi.org/10.1186/1471-2458-13-1167
5319,29,1003,13,2013,https://doi.org/10.1186/1471-2458-13-1003
5320,29,984,13,2013,https://doi.org/10.1186/1471-2458-13-984
5321,29,963,13,2013,https://doi.org/10.1186/1471-2458-13-963
5322,29,857,13,2013,https://doi.org/10.1186/1471-2458-13-857
5323,29,788,13,2013,https://doi.org/10.1186/1471-2458-13-788
5324,29,714,13,2013,https://doi.org/10.1186/1471-2458-13-714
5325,29,622,13,2013,https://doi.org/10.1186/1471-2458-13-622
5326,29,586,13,2013,https://doi.org/10.1186/1471-2458-13-586
5327,29,583,13,2013,https://doi.org/10.1186/1471-2458-13-583
5328,29,575,13,2013,https://doi.org/10.1186/1471-2458-13-575
5329,29,468,13,2013,https://doi.org/10.1186/1471-2458-13-468
5330,29,339,13,2013,https://doi.org/10.1186/1471-2458-13-339
5331,29,315,13,2013,https://doi.org/10.1186/1471-2458-13-315
5332,29,158,13,2013,https://doi.org/10.1186/1471-2458-13-158
5333,29,155,13,2013,https://doi.org/10.1186/1471-2458-13-155
5334,29,64,13,2013,https://doi.org/10.1186/1471-2458-13-64
5335,29,51,13,2013,https://doi.org/10.1186/1471-2458-13-51
5336,29,925,12,2012,https://doi.org/10.1186/1471-2458-12-925
5337,29,794,12,2012,https://doi.org/10.1186/1471-2458-12-794
5338,29,750,12,2012,https://doi.org/10.1186/1471-2458-12-750
5339,29,727,12,2012,https://doi.org/10.1186/1471-2458-12-727
5340,29,718,12,2012,https://doi.org/10.1186/1471-2458-12-718
5341,29,536,12,2012,https://doi.org/10.1186/1471-2458-12-536
5342,29,430,12,2012,https://doi.org/10.1186/1471-2458-12-430
5343,29,397,12,2012,https://doi.org/10.1186/1471-2458-12-397
5344,29,394,12,2012,https://doi.org/10.1186/1471-2458-12-394
5345,29,384,12,2012,https://doi.org/10.1186/1471-2458-12-384
5346,29,327,12,2012,https://doi.org/10.1186/1471-2458-12-327
5347,29,231,12,2012,https://doi.org/10.1186/1471-2458-12-231
5348,29,162,12,2012,https://doi.org/10.1186/1471-2458-12-162
5349,29,149,12,2012,https://doi.org/10.1186/1471-2458-12-149
5350,28,2744,24,2024,https://doi.org/10.1186/s12889-024-20232-2
5351,28,2736,24,2024,https://doi.org/10.1186/s12889-024-20048-0
5352,28,1758,23,2023,https://doi.org/10.1186/s12889-023-16623-6
5353,28,1481,23,2023,https://doi.org/10.1186/s12889-023-16329-9
5354,28,1289,23,2023,https://doi.org/10.1186/s12889-023-15931-1
5355,28,1177,23,2023,https://doi.org/10.1186/s12889-023-15849-8
5356,28,911,23,2023,https://doi.org/10.1186/s12889-023-15883-6
5357,28,741,23,2023,https://doi.org/10.1186/s12889-023-15587-x
5358,28,678,23,2023,https://doi.org/10.1186/s12889-023-15562-6
5359,28,586,23,2023,https://doi.org/10.1186/s12889-023-15481-6
5360,28,2335,22,2022,https://doi.org/10.1186/s12889-022-14299-y
5361,28,1708,22,2022,https://doi.org/10.1186/s12889-022-14090-z
5362,28,1524,22,2022,https://doi.org/10.1186/s12889-022-13949-5
5363,28,1391,22,2022,https://doi.org/10.1186/s12889-022-13796-4
5364,28,1200,22,2022,https://doi.org/10.1186/s12889-022-13527-9
5365,28,1076,22,2022,https://doi.org/10.1186/s12889-022-13419-y
5366,28,1017,22,2022,https://doi.org/10.1186/s12889-022-13420-5
5367,28,877,22,2022,https://doi.org/10.1186/s12889-022-13282-x
5368,28,468,22,2022,https://doi.org/10.1186/s12889-022-12859-w
5369,28,284,22,2022,https://doi.org/10.1186/s12889-022-12720-0
5370,28,122,22,2022,https://doi.org/10.1186/s12889-022-12537-x
5371,28,48,22,2022,https://doi.org/10.1186/s12889-021-12458-1
5372,28,2121,21,2021,https://doi.org/10.1186/s12889-021-12171-z
5373,28,1936,21,2021,https://doi.org/10.1186/s12889-021-11989-x
5374,28,1935,21,2021,https://doi.org/10.1186/s12889-021-11985-1
5375,28,1814,21,2021,https://doi.org/10.1186/s12889-021-11853-y
5376,28,1595,21,2021,https://doi.org/10.1186/s12889-021-11596-w
5377,28,1489,21,2021,https://doi.org/10.1186/s12889-021-11547-5
5378,28,1381,21,2021,https://doi.org/10.1186/s12889-021-11458-5
5379,28,1233,21,2021,https://doi.org/10.1186/s12889-021-11288-5
5380,28,1196,21,2021,https://doi.org/10.1186/s12889-021-11200-1
5381,28,1069,21,2021,https://doi.org/10.1186/s12889-021-10751-7
5382,28,1061,21,2021,https://doi.org/10.1186/s12889-021-11110-2
5383,28,1032,21,2021,https://doi.org/10.1186/s12889-021-11102-2
5384,28,923,21,2021,https://doi.org/10.1186/s12889-021-10965-9
5385,28,674,21,2021,https://doi.org/10.1186/s12889-021-10718-8
5386,28,573,21,2021,https://doi.org/10.1186/s12889-021-10602-5
5387,28,415,21,2021,https://doi.org/10.1186/s12889-021-10442-3
5388,28,276,21,2021,https://doi.org/10.1186/s12889-021-10346-2
5389,28,225,21,2021,https://doi.org/10.1186/s12889-021-10244-7
5390,28,180,21,2021,https://doi.org/10.1186/s12889-021-10199-9
5391,28,137,21,2021,https://doi.org/10.1186/s12889-020-10140-6
5392,28,82,21,2021,https://doi.org/10.1186/s12889-020-10090-z
5393,28,50,21,2021,https://doi.org/10.1186/s12889-020-10040-9
5394,28,1873,20,2020,https://doi.org/10.1186/s12889-020-09869-x
5395,28,1695,20,2020,https://doi.org/10.1186/s12889-020-09819-7
5396,28,1500,20,2020,https://doi.org/10.1186/s12889-020-09617-1
5397,28,1417,20,2020,https://doi.org/10.1186/s12889-020-09520-9
5398,28,1404,20,2020,https://doi.org/10.1186/s12889-020-09468-w
5399,28,1232,20,2020,https://doi.org/10.1186/s12889-020-09338-5
5400,28,1171,20,2020,https://doi.org/10.1186/s12889-020-09246-8
5401,28,986,20,2020,https://doi.org/10.1186/s12889-020-09052-2
5402,28,980,20,2020,https://doi.org/10.1186/s12889-020-09095-5
5403,28,970,20,2020,https://doi.org/10.1186/s12889-020-09121-6
5404,28,902,20,2020,https://doi.org/10.1186/s12889-020-09026-4
5405,28,722,20,2020,https://doi.org/10.1186/s12889-020-08911-2
5406,28,660,20,2020,https://doi.org/10.1186/s12889-020-08795-2
5407,28,637,20,2020,https://doi.org/10.1186/s12889-020-08579-8
5408,28,613,20,2020,https://doi.org/10.1186/s12889-020-08622-8
5409,28,326,20,2020,https://doi.org/10.1186/s12889-020-8442-1
5410,28,228,20,2020,https://doi.org/10.1186/s12889-020-8340-6
5411,28,116,20,2020,https://doi.org/10.1186/s12889-020-8221-z
5412,28,1463,19,2019,https://doi.org/10.1186/s12889-019-7774-1
5413,28,1444,19,2019,https://doi.org/10.1186/s12889-019-7799-5
5414,28,1220,19,2019,https://doi.org/10.1186/s12889-019-7563-x
5415,28,1203,19,2019,https://doi.org/10.1186/s12889-019-7545-z
5416,28,1016,19,2019,https://doi.org/10.1186/s12889-019-7318-8
5417,28,974,19,2019,https://doi.org/10.1186/s12889-019-7323-y
5418,28,632,19,2019,https://doi.org/10.1186/s12889-019-6988-6
5419,28,562,19,2019,https://doi.org/10.1186/s12889-019-6849-3
5420,28,561,19,2019,https://doi.org/10.1186/s12889-019-6951-6
5421,28,547,19,2019,https://doi.org/10.1186/s12889-019-6867-1
5422,28,397,19,2019,https://doi.org/10.1186/s12889-019-6736-y
5423,28,341,19,2019,https://doi.org/10.1186/s12889-019-6642-3
5424,28,323,19,2019,https://doi.org/10.1186/s12889-019-6630-7
5425,28,253,19,2019,https://doi.org/10.1186/s12889-019-6583-x
5426,28,227,19,2019,https://doi.org/10.1186/s12889-019-6562-2
5427,28,149,19,2019,https://doi.org/10.1186/s12889-019-6482-1
5428,28,126,19,2019,https://doi.org/10.1186/s12889-019-6443-8
5429,28,81,19,2019,https://doi.org/10.1186/s12889-019-6420-2
5430,28,76,19,2019,https://doi.org/10.1186/s12889-019-6399-8
5431,28,1377,18,2018,https://doi.org/10.1186/s12889-018-6311-y
5432,28,1347,18,2018,https://doi.org/10.1186/s12889-018-6234-7
5433,28,1299,18,2018,https://doi.org/10.1186/s12889-018-6219-6
5434,28,1234,18,2018,https://doi.org/10.1186/s12889-018-6120-3
5435,28,1222,18,2018,https://doi.org/10.1186/s12889-018-6061-x
5436,28,1084,18,2018,https://doi.org/10.1186/s12889-018-5997-1
5437,28,1069,18,2018,https://doi.org/10.1186/s12889-018-5961-0
5438,28,989,18,2018,https://doi.org/10.1186/s12889-018-5859-x
5439,28,959,18,2018,https://doi.org/10.1186/s12889-018-5831-9
5440,28,885,18,2018,https://doi.org/10.1186/s12889-018-5787-9
5441,28,846,18,2018,https://doi.org/10.1186/s12889-018-5750-9
5442,28,822,18,2018,https://doi.org/10.1186/s12889-018-5735-8
5443,28,634,18,2018,https://doi.org/10.1186/s12889-018-5547-x
5444,28,623,18,2018,https://doi.org/10.1186/s12889-018-5545-z
5445,28,595,18,2018,https://doi.org/10.1186/s12889-018-5464-z
5446,28,476,18,2018,https://doi.org/10.1186/s12889-018-5377-x
5447,28,328,18,2018,https://doi.org/10.1186/s12889-018-5238-7
5448,28,247,18,2018,https://doi.org/10.1186/s12889-018-5145-y
5449,28,186,18,2018,https://doi.org/10.1186/s12889-018-5044-2
5450,28,64,18,2018,https://doi.org/10.1186/s12889-017-4622-z
5451,28,968,17,2017,https://doi.org/10.1186/s12889-017-4959-3
5452,28,828,17,2017,https://doi.org/10.1186/s12889-017-4847-x
5453,28,811,17,2017,https://doi.org/10.1186/s12889-017-4821-7
5454,28,760,17,2017,https://doi.org/10.1186/s12889-017-4790-x
5455,28,719,17,2017,https://doi.org/10.1186/s12889-017-4754-1
5456,28,712,17,2017,https://doi.org/10.1186/s12889-017-4726-5
5457,28,711,17,2017,https://doi.org/10.1186/s12889-017-4727-4
5458,28,686,17,2017,https://doi.org/10.1186/s12889-017-4671-3
5459,28,601,17,2017,https://doi.org/10.1186/s12889-017-4517-z
5460,28,560,17,2017,https://doi.org/10.1186/s12889-017-4472-8
5461,28,515,17,2017,https://doi.org/10.1186/s12889-017-4412-7
5462,28,511,17,2017,https://doi.org/10.1186/s12889-017-4447-9
5463,28,358,17,2017,https://doi.org/10.1186/s12889-017-4268-x
5464,28,352,17,2017,https://doi.org/10.1186/s12889-017-4220-0
5465,28,351,17,2017,https://doi.org/10.1186/s12889-017-4240-9
5466,28,238,17,2017,https://doi.org/10.1186/s12889-017-4152-8
5467,28,233,17,2017,https://doi.org/10.1186/s12889-017-4142-x
5468,28,229,17,2017,https://doi.org/10.1186/s12889-017-4150-x
5469,28,168,17,2017,https://doi.org/10.1186/s12889-017-4096-z
5470,28,36,17,2017,https://doi.org/10.1186/s12889-016-3910-3
5471,28,22,17,2017,https://doi.org/10.1186/s12889-016-3924-x
5472,28,1216,16,2016,https://doi.org/10.1186/s12889-016-3887-y
5473,28,1013,16,2016,https://doi.org/10.1186/s12889-016-3676-7
5474,28,964,16,2016,https://doi.org/10.1186/s12889-016-3647-z
5475,28,890,16,2016,https://doi.org/10.1186/s12889-016-3381-6
5476,28,873,16,2016,https://doi.org/10.1186/s12889-016-3243-2
5477,28,872,16,2016,https://doi.org/10.1186/s12889-016-3499-6
5478,28,843,16,2016,https://doi.org/10.1186/s12889-016-3509-8
5479,28,776,16,2016,https://doi.org/10.1186/s12889-016-3349-6
5480,28,773,16,2016,https://doi.org/10.1186/s12889-016-3332-2
5481,28,654,16,2016,https://doi.org/10.1186/s12889-016-3320-6
5482,28,581,16,2016,https://doi.org/10.1186/s12889-016-3294-4
5483,28,494,16,2016,https://doi.org/10.1186/s12889-016-3161-3
5484,28,487,16,2016,https://doi.org/10.1186/s12889-016-3142-6
5485,28,431,16,2016,https://doi.org/10.1186/s12889-016-3069-y
5486,28,429,16,2016,https://doi.org/10.1186/s12889-016-3049-2
5487,28,133,16,2015,https://doi.org/10.1186/s12889-016-2814-6
5488,28,38,16,2015,https://doi.org/10.1186/s12889-016-2722-9
5489,28,1310,15,2015,https://doi.org/10.1186/s12889-015-2618-0
5490,28,1290,15,2015,https://doi.org/10.1186/s12889-015-2584-6
5491,28,1266,15,2015,https://doi.org/10.1186/s12889-015-2582-8
5492,28,1206,15,2015,https://doi.org/10.1186/s12889-015-2535-2
5493,28,1128,15,2015,https://doi.org/10.1186/s12889-015-2485-8
5494,28,1071,15,2015,https://doi.org/10.1186/s12889-015-2396-8
5495,28,969,15,2015,https://doi.org/10.1186/s12889-015-2335-8
5496,28,960,15,2015,https://doi.org/10.1186/s12889-015-2259-3
5497,28,915,15,2015,https://doi.org/10.1186/s12889-015-2290-4
5498,28,886,15,2015,https://doi.org/10.1186/s12889-015-2241-0
5499,28,843,15,2015,https://doi.org/10.1186/s12889-015-2194-3
5500,28,828,15,2015,https://doi.org/10.1186/s12889-015-2166-7
5501,28,797,15,2015,https://doi.org/10.1186/s12889-015-2129-z
5502,28,771,15,2015,https://doi.org/10.1186/s12889-015-2115-5
5503,28,735,15,2015,https://doi.org/10.1186/s12889-015-1912-1
5504,28,727,15,2015,https://doi.org/10.1186/s12889-015-1945-5
5505,28,672,15,2015,https://doi.org/10.1186/s12889-015-1950-8
5506,28,644,15,2015,https://doi.org/10.1186/s12889-015-1880-5
5507,28,607,15,2015,https://doi.org/10.1186/s12889-015-1920-1
5508,28,578,15,2015,https://doi.org/10.1186/s12889-015-1885-0
5509,28,526,15,2015,https://doi.org/10.1186/s12889-015-1886-z
5510,28,512,15,2015,https://doi.org/10.1186/s12889-015-1859-2
5511,28,446,15,2015,https://doi.org/10.1186/s12889-015-1778-2
5512,28,423,15,2015,https://doi.org/10.1186/s12889-015-1739-9
5513,28,366,15,2015,https://doi.org/10.1186/s12889-015-1706-5
5514,28,361,15,2015,https://doi.org/10.1186/s12889-015-1633-5
5515,28,303,15,2015,https://doi.org/10.1186/s12889-015-1656-y
5516,28,235,15,2015,https://doi.org/10.1186/s12889-015-1565-0
5517,28,233,15,2015,https://doi.org/10.1186/s12889-015-1585-9
5518,28,232,15,2015,https://doi.org/10.1186/s12889-015-1566-z
5519,28,229,15,2015,https://doi.org/10.1186/s12889-015-1574-z
5520,28,32,15,2015,https://doi.org/10.1186/s12889-015-1404-3
5521,28,1249,14,2014,https://doi.org/10.1186/1471-2458-14-1249
5522,28,1248,14,2014,https://doi.org/10.1186/1471-2458-14-1248
5523,28,1183,14,2014,https://doi.org/10.1186/1471-2458-14-1183
5524,28,1134,14,2014,https://doi.org/10.1186/1471-2458-14-1134
5525,28,1050,14,2014,https://doi.org/10.1186/1471-2458-14-1050
5526,28,1047,14,2014,https://doi.org/10.1186/1471-2458-14-1047
5527,28,988,14,2014,https://doi.org/10.1186/1471-2458-14-988
5528,28,923,14,2014,https://doi.org/10.1186/1471-2458-14-923
5529,28,869,14,2014,https://doi.org/10.1186/1471-2458-14-869
5530,28,731,14,2014,https://doi.org/10.1186/1471-2458-14-731
5531,28,692,14,2014,https://doi.org/10.1186/1471-2458-14-692
5532,28,616,14,2014,https://doi.org/10.1186/1471-2458-14-616
5533,28,572,14,2014,https://doi.org/10.1186/1471-2458-14-572
5534,28,520,14,2014,https://doi.org/10.1186/1471-2458-14-520
5535,28,467,14,2014,https://doi.org/10.1186/1471-2458-14-467
5536,28,398,14,2014,https://doi.org/10.1186/1471-2458-14-398
5537,28,361,14,2014,https://doi.org/10.1186/1471-2458-14-361
5538,28,359,14,2014,https://doi.org/10.1186/1471-2458-14-359
5539,28,355,14,2014,https://doi.org/10.1186/1471-2458-14-355
5540,28,323,14,2014,https://doi.org/10.1186/1471-2458-14-323
5541,28,100,14,2014,https://doi.org/10.1186/1471-2458-14-100
5542,28,98,14,2014,https://doi.org/10.1186/1471-2458-14-98
5543,28,71,14,2014,https://doi.org/10.1186/1471-2458-14-71
5544,28,51,14,2014,https://doi.org/10.1186/1471-2458-14-51
5545,28,1225,13,2013,https://doi.org/10.1186/1471-2458-13-1225
5546,28,1143,13,2013,https://doi.org/10.1186/1471-2458-13-1143
5547,28,1059,13,2013,https://doi.org/10.1186/1471-2458-13-1059
5548,28,972,13,2013,https://doi.org/10.1186/1471-2458-13-972
5549,28,968,13,2013,https://doi.org/10.1186/1471-2458-13-968
5550,28,927,13,2013,https://doi.org/10.1186/1471-2458-13-927
5551,28,921,13,2013,https://doi.org/10.1186/1471-2458-13-921
5552,28,866,13,2013,https://doi.org/10.1186/1471-2458-13-866
5553,28,758,13,2013,https://doi.org/10.1186/1471-2458-13-758
5554,28,757,13,2013,https://doi.org/10.1186/1471-2458-13-757
5555,28,706,13,2013,https://doi.org/10.1186/1471-2458-13-706
5556,28,697,13,2013,https://doi.org/10.1186/1471-2458-13-697
5557,28,674,13,2013,https://doi.org/10.1186/1471-2458-13-674
5558,28,595,13,2013,https://doi.org/10.1186/1471-2458-13-595
5559,28,510,13,2013,https://doi.org/10.1186/1471-2458-13-510
5560,28,497,13,2013,https://doi.org/10.1186/1471-2458-13-497
5561,28,474,13,2013,https://doi.org/10.1186/1471-2458-13-474
5562,28,340,13,2013,https://doi.org/10.1186/1471-2458-13-340
5563,28,94,13,2013,https://doi.org/10.1186/1471-2458-13-94
5564,28,59,13,2013,https://doi.org/10.1186/1471-2458-13-59
5565,28,7,13,2013,https://doi.org/10.1186/1471-2458-13-7
5566,28,1128,12,2012,https://doi.org/10.1186/1471-2458-12-1128
5567,28,949,12,2012,https://doi.org/10.1186/1471-2458-12-949
5568,28,902,12,2012,https://doi.org/10.1186/1471-2458-12-902
5569,28,830,12,2012,https://doi.org/10.1186/1471-2458-12-830
5570,28,756,12,2012,https://doi.org/10.1186/1471-2458-12-756
5571,28,724,12,2012,https://doi.org/10.1186/1471-2458-12-724
5572,28,636,12,2012,https://doi.org/10.1186/1471-2458-12-636
5573,28,632,12,2012,https://doi.org/10.1186/1471-2458-12-632
5574,28,615,12,2012,https://doi.org/10.1186/1471-2458-12-615
5575,28,542,12,2012,https://doi.org/10.1186/1471-2458-12-542
5576,28,334,12,2012,https://doi.org/10.1186/1471-2458-12-334
5577,28,57,12,2012,https://doi.org/10.1186/1471-2458-12-57
5578,28,49,12,2012,https://doi.org/10.1186/1471-2458-12-49
5579,28,12,12,2012,https://doi.org/10.1186/1471-2458-12-12
5580,27,3510,24,2024,https://doi.org/10.1186/s12889-024-21047-x
5581,27,2426,24,2024,https://doi.org/10.1186/s12889-024-19923-7
5582,27,1864,24,2024,https://doi.org/10.1186/s12889-024-19334-8
5583,27,1308,24,2024,https://doi.org/10.1186/s12889-024-18502-0
5584,27,1065,24,2024,https://doi.org/10.1186/s12889-024-18269-4
5585,27,908,24,2024,https://doi.org/10.1186/s12889-024-18324-0
5586,27,600,24,2024,https://doi.org/10.1186/s12889-024-18071-2
5587,27,478,24,2024,https://doi.org/10.1186/s12889-024-17862-x
5588,27,223,24,2024,https://doi.org/10.1186/s12889-024-17787-5
5589,27,2265,23,2023,https://doi.org/10.1186/s12889-023-17196-0
5590,27,1675,23,2023,https://doi.org/10.1186/s12889-023-16643-2
