rank,number_of_citations,article_number,volume,year,doi_link
9013,23,1608,22,2022,https://doi.org/10.1186/s12889-022-13995-z
9014,23,1571,22,2022,https://doi.org/10.1186/s12889-022-13942-y
9015,23,1511,22,2022,https://doi.org/10.1186/s12889-022-13914-2
9016,23,1436,22,2022,https://doi.org/10.1186/s12889-022-13819-0
9017,23,1395,22,2022,https://doi.org/10.1186/s12889-022-13790-w
9018,23,1358,22,2022,https://doi.org/10.1186/s12889-022-13678-9
9019,23,1343,22,2022,https://doi.org/10.1186/s12889-022-13696-7
9020,23,1172,22,2022,https://doi.org/10.1186/s12889-022-13547-5
9021,23,1109,22,2022,https://doi.org/10.1186/s12889-022-13491-4
9022,23,940,22,2022,https://doi.org/10.1186/s12889-022-13347-x
9023,23,777,22,2022,https://doi.org/10.1186/s12889-022-13056-5
9024,23,734,22,2022,https://doi.org/10.1186/s12889-022-13166-0
9025,23,721,22,2022,https://doi.org/10.1186/s12889-022-13116-w
9026,23,637,22,2022,https://doi.org/10.1186/s12889-022-13046-7
9027,23,550,22,2022,https://doi.org/10.1186/s12889-022-12975-7
9028,23,524,22,2022,https://doi.org/10.1186/s12889-022-12894-7
9029,23,502,22,2022,https://doi.org/10.1186/s12889-022-12878-7
9030,23,420,22,2022,https://doi.org/10.1186/s12889-022-12788-8
9031,23,359,22,2022,https://doi.org/10.1186/s12889-022-12730-y
9032,23,346,22,2022,https://doi.org/10.1186/s12889-022-12763-3
9033,23,269,22,2022,https://doi.org/10.1186/s12889-022-12678-z
9034,23,244,22,2022,https://doi.org/10.1186/s12889-022-12591-5
9035,23,172,22,2022,https://doi.org/10.1186/s12889-021-11994-0
9036,23,168,22,2022,https://doi.org/10.1186/s12889-022-12512-6
9037,23,113,22,2022,https://doi.org/10.1186/s12889-021-12413-0
9038,23,65,22,2022,https://doi.org/10.1186/s12889-021-12485-y
9039,23,2227,21,2021,https://doi.org/10.1186/s12889-021-12267-6
9040,23,2052,21,2021,https://doi.org/10.1186/s12889-021-12116-6
9041,23,2033,21,2021,https://doi.org/10.1186/s12889-021-12074-z
9042,23,1941,21,2021,https://doi.org/10.1186/s12889-021-11984-2
9043,23,1871,21,2021,https://doi.org/10.1186/s12889-021-11920-4
9044,23,1740,21,2021,https://doi.org/10.1186/s12889-021-11810-9
9045,23,1717,21,2021,https://doi.org/10.1186/s12889-021-11762-0
9046,23,1709,21,2021,https://doi.org/10.1186/s12889-021-11755-z
9047,23,1635,21,2021,https://doi.org/10.1186/s12889-021-11677-w
9048,23,1577,21,2021,https://doi.org/10.1186/s12889-021-11569-z
9049,23,1340,21,2021,https://doi.org/10.1186/s12889-021-11389-1
9050,23,1312,21,2021,https://doi.org/10.1186/s12889-021-11370-y
9051,23,1292,21,2021,https://doi.org/10.1186/s12889-021-11294-7
9052,23,1225,21,2021,https://doi.org/10.1186/s12889-021-11341-3
9053,23,1135,21,2021,https://doi.org/10.1186/s12889-021-11154-4
9054,23,1078,21,2021,https://doi.org/10.1186/s12889-021-11057-4
9055,23,1067,21,2021,https://doi.org/10.1186/s12889-021-11135-7
9056,23,863,21,2021,https://doi.org/10.1186/s12889-021-10906-6
9057,23,820,21,2021,https://doi.org/10.1186/s12889-021-10905-7
9058,23,773,21,2021,https://doi.org/10.1186/s12889-021-10839-0
9059,23,490,21,2021,https://doi.org/10.1186/s12889-021-10374-y
9060,23,373,21,2021,https://doi.org/10.1186/s12889-021-10383-x
9061,23,309,21,2021,https://doi.org/10.1186/s12889-021-10357-z
9062,23,190,21,2021,https://doi.org/10.1186/s12889-021-10208-x
9063,23,181,21,2021,https://doi.org/10.1186/s12889-021-10212-1
9064,23,163,21,2021,https://doi.org/10.1186/s12889-021-10204-1
9065,23,1898,20,2020,https://doi.org/10.1186/s12889-020-09942-5
9066,23,1842,20,2020,https://doi.org/10.1186/s12889-020-09945-2
9067,23,1813,20,2020,https://doi.org/10.1186/s12889-020-09940-7
9068,23,1669,20,2020,https://doi.org/10.1186/s12889-020-09785-0
9069,23,1655,20,2020,https://doi.org/10.1186/s12889-020-09748-5
9070,23,1637,20,2020,https://doi.org/10.1186/s12889-020-09704-3
9071,23,1607,20,2020,https://doi.org/10.1186/s12889-020-09706-1
9072,23,1602,20,2020,https://doi.org/10.1186/s12889-020-09697-z
9073,23,1587,20,2020,https://doi.org/10.1186/s12889-020-09683-5
9074,23,1582,20,2020,https://doi.org/10.1186/s12889-020-09714-1
9075,23,1492,20,2020,https://doi.org/10.1186/s12889-020-09581-w
9076,23,1459,20,2020,https://doi.org/10.1186/s12889-020-09513-8
9077,23,1402,20,2020,https://doi.org/10.1186/s12889-020-09521-8
9078,23,1384,20,2020,https://doi.org/10.1186/s12889-020-09490-y
9079,23,1303,20,2020,https://doi.org/10.1186/s12889-020-09418-6
9080,23,1139,20,2020,https://doi.org/10.1186/s12889-020-09236-w
9081,23,1134,20,2020,https://doi.org/10.1186/s12889-020-09118-1
9082,23,1078,20,2020,https://doi.org/10.1186/s12889-020-09158-7
9083,23,997,20,2020,https://doi.org/10.1186/s12889-020-09022-8
9084,23,961,20,2020,https://doi.org/10.1186/s12889-020-09028-2
9085,23,861,20,2020,https://doi.org/10.1186/s12889-020-08943-8
9086,23,849,20,2020,https://doi.org/10.1186/s12889-020-08994-x
9087,23,848,20,2020,https://doi.org/10.1186/s12889-020-08986-x
9088,23,846,20,2020,https://doi.org/10.1186/s12889-020-08981-2
9089,23,829,20,2020,https://doi.org/10.1186/s12889-020-08876-2
9090,23,785,20,2020,https://doi.org/10.1186/s12889-020-08953-6
9091,23,765,20,2020,https://doi.org/10.1186/s12889-020-08894-0
9092,23,680,20,2020,https://doi.org/10.1186/s12889-020-08806-2
9093,23,658,20,2020,https://doi.org/10.1186/s12889-020-08792-5
9094,23,630,20,2020,https://doi.org/10.1186/s12889-020-08790-7
9095,23,611,20,2020,https://doi.org/10.1186/s12889-020-08609-5
9096,23,569,20,2020,https://doi.org/10.1186/s12889-020-08611-x
9097,23,505,20,2020,https://doi.org/10.1186/s12889-020-08598-5
9098,23,504,20,2020,https://doi.org/10.1186/s12889-020-8435-0
9099,23,503,20,2020,https://doi.org/10.1186/s12889-020-08652-2
9100,23,409,20,2020,https://doi.org/10.1186/s12889-020-08470-6
9101,23,362,20,2020,https://doi.org/10.1186/s12889-020-08512-z
9102,23,269,20,2020,https://doi.org/10.1186/s12889-020-8362-0
9103,23,168,20,2020,https://doi.org/10.1186/s12889-020-8275-y
9104,23,153,20,2020,https://doi.org/10.1186/s12889-020-8247-2
9105,23,78,20,2020,https://doi.org/10.1186/s12889-020-8191-1
9106,23,73,20,2020,https://doi.org/10.1186/s12889-020-8167-1
9107,23,34,20,2020,https://doi.org/10.1186/s12889-019-8063-8
9108,23,1728,19,2019,https://doi.org/10.1186/s12889-019-8075-4
9109,23,1630,19,2019,https://doi.org/10.1186/s12889-019-7992-6
9110,23,1612,19,2019,https://doi.org/10.1186/s12889-019-7941-4
9111,23,1481,19,2019,https://doi.org/10.1186/s12889-019-7838-2
9112,23,1390,19,2019,https://doi.org/10.1186/s12889-019-7748-3
9113,23,1364,19,2019,https://doi.org/10.1186/s12889-019-7648-6
9114,23,1346,19,2019,https://doi.org/10.1186/s12889-019-7686-0
9115,23,1288,19,2019,https://doi.org/10.1186/s12889-019-7630-3
9116,23,1152,19,2019,https://doi.org/10.1186/s12889-019-7495-5
9117,23,1132,19,2019,https://doi.org/10.1186/s12889-019-7457-y
9118,23,936,19,2019,https://doi.org/10.1186/s12889-019-7259-2
9119,23,934,19,2019,https://doi.org/10.1186/s12889-019-7282-3
9120,23,854,19,2019,https://doi.org/10.1186/s12889-019-7217-z
9121,23,833,19,2019,https://doi.org/10.1186/s12889-019-7167-5
9122,23,710,19,2019,https://doi.org/10.1186/s12889-019-6941-8
9123,23,691,19,2019,https://doi.org/10.1186/s12889-019-7068-7
9124,23,560,19,2019,https://doi.org/10.1186/s12889-019-6953-4
9125,23,530,19,2019,https://doi.org/10.1186/s12889-019-6842-x
9126,23,503,19,2019,https://doi.org/10.1186/s12889-019-6890-2
9127,23,455,19,2019,https://doi.org/10.1186/s12889-019-6761-x
9128,23,428,19,2019,https://doi.org/10.1186/s12889-019-6749-6
9129,23,308,19,2019,https://doi.org/10.1186/s12889-019-6643-2
9130,23,302,19,2019,https://doi.org/10.1186/s12889-019-6629-0
9131,23,251,19,2019,https://doi.org/10.1186/s12889-019-6557-z
9132,23,193,19,2019,https://doi.org/10.1186/s12889-019-6428-7
9133,23,174,19,2019,https://doi.org/10.1186/s12889-019-6510-1
9134,23,88,19,2019,https://doi.org/10.1186/s12889-019-6408-y
9135,23,1251,18,2018,https://doi.org/10.1186/s12889-018-6160-8
9136,23,1207,18,2018,https://doi.org/10.1186/s12889-018-6130-1
9137,23,1055,18,2018,https://doi.org/10.1186/s12889-018-5957-9
9138,23,818,18,2018,https://doi.org/10.1186/s12889-018-5739-4
9139,23,772,18,2018,https://doi.org/10.1186/s12889-018-5701-5
9140,23,713,18,2018,https://doi.org/10.1186/s12889-018-5596-1
9141,23,683,18,2018,https://doi.org/10.1186/s12889-018-5595-2
9142,23,672,18,2018,https://doi.org/10.1186/s12889-018-5580-9
9143,23,496,18,2018,https://doi.org/10.1186/s12889-018-5406-9
9144,23,456,18,2018,https://doi.org/10.1186/s12889-018-5382-0
9145,23,437,18,2018,https://doi.org/10.1186/s12889-018-5343-7
9146,23,399,18,2018,https://doi.org/10.1186/s12889-018-5299-7
9147,23,379,18,2018,https://doi.org/10.1186/s12889-018-5296-x
9148,23,344,18,2018,https://doi.org/10.1186/s12889-018-5254-7
9149,23,302,18,2018,https://doi.org/10.1186/s12889-018-5199-x
9150,23,299,18,2018,https://doi.org/10.1186/s12889-018-5206-2
9151,23,237,18,2018,https://doi.org/10.1186/s12889-018-5142-1
9152,23,229,18,2018,https://doi.org/10.1186/s12889-018-5143-0
9153,23,203,18,2018,https://doi.org/10.1186/s12889-018-5085-6
9154,23,157,18,2018,https://doi.org/10.1186/s12889-018-5068-7
9155,23,725,17,2017,https://doi.org/10.1186/s12889-017-4752-3
9156,23,634,17,2017,https://doi.org/10.1186/s12889-017-4556-5
9157,23,465,17,2017,https://doi.org/10.1186/s12889-017-4406-5
9158,23,382,17,2017,https://doi.org/10.1186/s12889-017-4325-5
9159,23,359,17,2017,https://doi.org/10.1186/s12889-017-4271-2
9160,23,321,17,2017,https://doi.org/10.1186/s12889-017-4246-3
9161,23,248,17,2017,https://doi.org/10.1186/s12889-017-4167-1
9162,23,242,17,2017,https://doi.org/10.1186/s12889-017-4163-5
9163,23,222,17,2017,https://doi.org/10.1186/s12889-017-4105-2
9164,23,211,17,2017,https://doi.org/10.1186/s12889-017-4122-1
9165,23,191,17,2017,https://doi.org/10.1186/s12889-017-4114-1
9166,23,141,17,2017,https://doi.org/10.1186/s12889-017-4057-6
9167,23,131,17,2017,https://doi.org/10.1186/s12889-017-4062-9
9168,23,128,17,2017,https://doi.org/10.1186/s12889-017-4029-x
9169,23,51,17,2017,https://doi.org/10.1186/s12889-016-3944-6
9170,23,1242,16,2016,https://doi.org/10.1186/s12889-016-3892-1
9171,23,1179,16,2016,https://doi.org/10.1186/s12889-016-3848-5
9172,23,1099,16,2016,https://doi.org/10.1186/s12889-016-3750-1
9173,23,1057,16,2016,https://doi.org/10.1186/s12889-016-3708-3
9174,23,1007,16,2016,https://doi.org/10.1186/s12889-016-3649-x
9175,23,957,16,2016,https://doi.org/10.1186/s12889-016-3603-y
9176,23,949,16,2016,https://doi.org/10.1186/s12889-016-3626-4
9177,23,855,16,2016,https://doi.org/10.1186/s12889-016-3547-2
9178,23,817,16,2016,https://doi.org/10.1186/s12889-016-3485-z
9179,23,796,16,2016,https://doi.org/10.1186/s12889-016-3405-2
9180,23,770,16,2016,https://doi.org/10.1186/s12889-016-3468-0
9181,23,768,16,2016,https://doi.org/10.1186/s12889-016-3413-2
9182,23,748,16,2016,https://doi.org/10.1186/s12889-016-3361-x
9183,23,740,16,2016,https://doi.org/10.1186/s12889-016-3448-4
9184,23,734,16,2016,https://doi.org/10.1186/s12889-016-3299-z
9185,23,712,16,2016,https://doi.org/10.1186/s12889-016-3421-2
9186,23,678,16,2016,https://doi.org/10.1186/s12889-016-3336-y
9187,23,652,16,2016,https://doi.org/10.1186/s12889-016-3288-2
9188,23,630,16,2016,https://doi.org/10.1186/s12889-016-3297-1
9189,23,617,16,2016,https://doi.org/10.1186/s12889-016-3242-3
9190,23,575,16,2016,https://doi.org/10.1186/s12889-016-3196-5
9191,23,558,16,2016,https://doi.org/10.1186/s12889-016-3263-y
9192,23,426,16,2016,https://doi.org/10.1186/s12889-016-3096-8
9193,23,424,16,2016,https://doi.org/10.1186/s12889-016-3107-9
9194,23,41,16,2015,https://doi.org/10.1186/s12889-015-2674-5
9195,23,1306,15,2015,https://doi.org/10.1186/s12889-015-2605-5
9196,23,1234,15,2015,https://doi.org/10.1186/s12889-015-2578-4
9197,23,1227,15,2015,https://doi.org/10.1186/s12889-015-2573-9
9198,23,1224,15,2015,https://doi.org/10.1186/s12889-015-2567-7
9199,23,1219,15,2015,https://doi.org/10.1186/s12889-015-2532-5
9200,23,1199,15,2015,https://doi.org/10.1186/s12889-015-2536-1
9201,23,1047,15,2015,https://doi.org/10.1186/s12889-015-2392-z
9202,23,956,15,2015,https://doi.org/10.1186/s12889-015-2292-2
9203,23,942,15,2015,https://doi.org/10.1186/s12889-015-2274-4
9204,23,916,15,2015,https://doi.org/10.1186/s12889-015-2226-z
9205,23,896,15,2015,https://doi.org/10.1186/s12889-015-2168-5
9206,23,890,15,2015,https://doi.org/10.1186/s12889-015-2213-4
9207,23,699,15,2015,https://doi.org/10.1186/s12889-015-1995-8
9208,23,608,15,2015,https://doi.org/10.1186/s12889-015-1963-3
9209,23,601,15,2015,https://doi.org/10.1186/s12889-015-1959-z
9210,23,564,15,2015,https://doi.org/10.1186/s12889-015-1850-y
9211,23,465,15,2015,https://doi.org/10.1186/s12889-015-1729-y
9212,23,388,15,2015,https://doi.org/10.1186/s12889-015-1746-x
9213,23,359,15,2015,https://doi.org/10.1186/s12889-015-1673-x
9214,23,349,15,2015,https://doi.org/10.1186/s12889-015-1690-9
9215,23,285,15,2015,https://doi.org/10.1186/s12889-015-1627-3
9216,23,249,15,2015,https://doi.org/10.1186/s12889-015-1562-3
9217,23,206,15,2015,https://doi.org/10.1186/s12889-015-1569-9
9218,23,190,15,2015,https://doi.org/10.1186/s12889-015-1541-8
9219,23,76,15,2015,https://doi.org/10.1186/s12889-015-1410-5
9220,23,1193,14,2014,https://doi.org/10.1186/1471-2458-14-1193
9221,23,1026,14,2014,https://doi.org/10.1186/1471-2458-14-1026
9222,23,949,14,2014,https://doi.org/10.1186/1471-2458-14-949
9223,23,948,14,2014,https://doi.org/10.1186/1471-2458-14-948
9224,23,890,14,2014,https://doi.org/10.1186/1471-2458-14-890
9225,23,842,14,2014,https://doi.org/10.1186/1471-2458-14-842
9226,23,761,14,2014,https://doi.org/10.1186/1471-2458-14-761
9227,23,726,14,2014,https://doi.org/10.1186/1471-2458-14-726
9228,23,666,14,2014,https://doi.org/10.1186/1471-2458-14-666
9229,23,548,14,2014,https://doi.org/10.1186/1471-2458-14-548
9230,23,536,14,2014,https://doi.org/10.1186/1471-2458-14-536
9231,23,515,14,2014,https://doi.org/10.1186/1471-2458-14-515
9232,23,419,14,2014,https://doi.org/10.1186/1471-2458-14-419
9233,23,250,14,2014,https://doi.org/10.1186/1471-2458-14-250
9234,23,172,14,2014,https://doi.org/10.1186/1471-2458-14-172
9235,23,102,14,2014,https://doi.org/10.1186/1471-2458-14-102
9236,23,99,14,2014,https://doi.org/10.1186/1471-2458-14-99
9237,23,62,14,2014,https://doi.org/10.1186/1471-2458-14-62
9238,23,1231,13,2013,https://doi.org/10.1186/1471-2458-13-1231
9239,23,1162,13,2013,https://doi.org/10.1186/1471-2458-13-1162
9240,23,1090,13,2013,https://doi.org/10.1186/1471-2458-13-1090
9241,23,1083,13,2013,https://doi.org/10.1186/1471-2458-13-1083
9242,23,1076,13,2013,https://doi.org/10.1186/1471-2458-13-1076
9243,23,1018,13,2013,https://doi.org/10.1186/1471-2458-13-1018
9244,23,993,13,2013,https://doi.org/10.1186/1471-2458-13-993
9245,23,935,13,2013,https://doi.org/10.1186/1471-2458-13-935
9246,23,867,13,2013,https://doi.org/10.1186/1471-2458-13-867
9247,23,826,13,2013,https://doi.org/10.1186/1471-2458-13-826
9248,23,806,13,2013,https://doi.org/10.1186/1471-2458-13-806
9249,23,760,13,2013,https://doi.org/10.1186/1471-2458-13-760
9250,23,746,13,2013,https://doi.org/10.1186/1471-2458-13-746
9251,23,737,13,2013,https://doi.org/10.1186/1471-2458-13-737
9252,23,710,13,2013,https://doi.org/10.1186/1471-2458-13-710
9253,23,679,13,2013,https://doi.org/10.1186/1471-2458-13-679
9254,23,643,13,2013,https://doi.org/10.1186/1471-2458-13-643
9255,23,534,13,2013,https://doi.org/10.1186/1471-2458-13-534
9256,23,469,13,2013,https://doi.org/10.1186/1471-2458-13-469
9257,23,272,13,2013,https://doi.org/10.1186/1471-2458-13-272
9258,23,194,13,2013,https://doi.org/10.1186/1471-2458-13-194
9259,23,178,13,2013,https://doi.org/10.1186/1471-2458-13-178
9260,23,176,13,2013,https://doi.org/10.1186/1471-2458-13-176
9261,23,172,13,2013,https://doi.org/10.1186/1471-2458-13-172
9262,23,134,13,2013,https://doi.org/10.1186/1471-2458-13-134
9263,23,112,13,2013,https://doi.org/10.1186/1471-2458-13-112
9264,23,1119,12,2012,https://doi.org/10.1186/1471-2458-12-1119
9265,23,1100,12,2012,https://doi.org/10.1186/1471-2458-12-1100
9266,23,943,12,2012,https://doi.org/10.1186/1471-2458-12-943
9267,23,852,12,2012,https://doi.org/10.1186/1471-2458-12-852
9268,23,796,12,2012,https://doi.org/10.1186/1471-2458-12-796
9269,23,777,12,2012,https://doi.org/10.1186/1471-2458-12-777
9270,23,763,12,2012,https://doi.org/10.1186/1471-2458-12-763
9271,23,758,12,2012,https://doi.org/10.1186/1471-2458-12-758
9272,23,720,12,2012,https://doi.org/10.1186/1471-2458-12-720
9273,23,694,12,2012,https://doi.org/10.1186/1471-2458-12-694
9274,23,599,12,2012,https://doi.org/10.1186/1471-2458-12-599
9275,23,582,12,2012,https://doi.org/10.1186/1471-2458-12-582
9276,23,322,12,2012,https://doi.org/10.1186/1471-2458-12-322
9277,23,297,12,2012,https://doi.org/10.1186/1471-2458-12-297
9278,23,281,12,2012,https://doi.org/10.1186/1471-2458-12-281
9279,23,216,12,2012,https://doi.org/10.1186/1471-2458-12-216
9280,23,148,12,2012,https://doi.org/10.1186/1471-2458-12-148
9281,23,108,12,2012,https://doi.org/10.1186/1471-2458-12-108
9282,23,106,12,2012,https://doi.org/10.1186/1471-2458-12-106
9283,23,78,12,2012,https://doi.org/10.1186/1471-2458-12-78
9284,23,21,12,2012,https://doi.org/10.1186/1471-2458-12-21
9285,23,S9,12,2012,https://doi.org/10.1186/1471-2458-12-s1-s9
9286,23,956,11,2011,https://doi.org/10.1186/1471-2458-11-956
9287,23,909,11,2011,https://doi.org/10.1186/1471-2458-11-909
9288,23,871,11,2011,https://doi.org/10.1186/1471-2458-11-871
9289,23,858,11,2011,https://doi.org/10.1186/1471-2458-11-858
9290,23,781,11,2011,https://doi.org/10.1186/1471-2458-11-781
9291,23,721,11,2011,https://doi.org/10.1186/1471-2458-11-721
9292,23,655,11,2011,https://doi.org/10.1186/1471-2458-11-655
9293,23,522,11,2011,https://doi.org/10.1186/1471-2458-11-522
9294,23,500,11,2011,https://doi.org/10.1186/1471-2458-11-500
9295,23,489,11,2011,https://doi.org/10.1186/1471-2458-11-489
9296,23,438,11,2011,https://doi.org/10.1186/1471-2458-11-438
9297,23,358,11,2011,https://doi.org/10.1186/1471-2458-11-358
9298,23,339,11,2011,https://doi.org/10.1186/1471-2458-11-339
9299,23,325,11,2011,https://doi.org/10.1186/1471-2458-11-325
9300,23,235,11,2011,https://doi.org/10.1186/1471-2458-11-235
9301,23,233,11,2011,https://doi.org/10.1186/1471-2458-11-233
9302,23,209,11,2011,https://doi.org/10.1186/1471-2458-11-209
9303,23,141,11,2011,https://doi.org/10.1186/1471-2458-11-141
9304,23,135,11,2011,https://doi.org/10.1186/1471-2458-11-135
9305,23,127,11,2011,https://doi.org/10.1186/1471-2458-11-127
9306,23,86,11,2011,https://doi.org/10.1186/1471-2458-11-86
9307,23,nan,11,2011,https://doi.org/10.1186/1471-2458-11-s4-s8
9308,23,S3,11,2011,https://doi.org/10.1186/1471-2458-11-s1-s3
9309,23,6.0,10,2010,https://doi.org/10.1186/1471-2458-10-6
9310,23,11.0,10,2010,https://doi.org/10.1186/1471-2458-10-11
9311,23,166.0,10,2010,https://doi.org/10.1186/1471-2458-10-166
9312,23,169.0,10,2010,https://doi.org/10.1186/1471-2458-10-169
9313,23,205.0,10,2010,https://doi.org/10.1186/1471-2458-10-205
9314,23,209.0,10,2010,https://doi.org/10.1186/1471-2458-10-209
9315,23,222.0,10,2010,https://doi.org/10.1186/1471-2458-10-222
9316,23,319.0,10,2010,https://doi.org/10.1186/1471-2458-10-319
9317,23,335.0,10,2010,https://doi.org/10.1186/1471-2458-10-335
9318,23,402.0,10,2010,https://doi.org/10.1186/1471-2458-10-402
9319,23,451.0,10,2010,https://doi.org/10.1186/1471-2458-10-451
9320,23,511.0,10,2010,https://doi.org/10.1186/1471-2458-10-511
9321,23,532.0,10,2010,https://doi.org/10.1186/1471-2458-10-532
9322,23,550.0,10,2010,https://doi.org/10.1186/1471-2458-10-550
9323,23,592.0,10,2010,https://doi.org/10.1186/1471-2458-10-592
9324,23,635.0,10,2010,https://doi.org/10.1186/1471-2458-10-635
9325,23,745.0,10,2010,https://doi.org/10.1186/1471-2458-10-745
9326,23,781.0,10,2010,https://doi.org/10.1186/1471-2458-10-781
9327,23,764.0,10,2010,https://doi.org/10.1186/1471-2458-10-764
